Model,DPO2024B
Firmware Version,1.56

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.0002,,,
Sample Interval,3.84025e-07,,,
Filter Frequency,290000,,,
Record Length,5208,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.1,,0.02,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
1.5095e-03,-0.216,-0.22,0.0032,0.0048
1.5099e-03,-0.216,-0.212,0.0024,0.000799999
1.5103e-03,-0.216,-0.22,0.0024,0.0048
1.5107e-03,-0.216,-0.212,0.0024,0.000799999
1.5111e-03,-0.216,-0.22,0.0024,0.004
1.5114e-03,-0.216,-0.212,0.0024,0.000799999
1.5118e-03,-0.216,-0.22,0.0024,0.004
1.5122e-03,-0.216,-0.212,0.0024,-5.72205e-10
1.5126e-03,-0.216,-0.22,0.0024,0.004
1.5130e-03,-0.216,-0.212,0.0024,0.000799999
1.5134e-03,-0.216,-0.224,0.0024,0.004
1.5137e-03,-0.216,-0.212,0.0024,0.000799999
1.5141e-03,-0.216,-0.224,0.0032,0.0048
1.5145e-03,-0.216,-0.212,0.0032,0.000799999
1.5149e-03,-0.216,-0.22,0.0032,0.0056
1.5153e-03,-0.216,-0.212,0.0032,0.0016
1.5157e-03,-0.216,-0.224,0.0032,0.0048
1.5160e-03,-0.216,-0.212,0.0032,0.000799999
1.5164e-03,-0.216,-0.22,0.0032,0.0048
1.5168e-03,-0.216,-0.212,0.0032,0.0016
1.5172e-03,-0.216,-0.22,0.0032,0.0048
1.5176e-03,-0.216,-0.212,0.0032,0.0016
1.5180e-03,-0.216,-0.22,0.0032,0.0056
1.5184e-03,-0.216,-0.212,0.0032,0.000799999
1.5187e-03,-0.216,-0.22,0.0032,0.0048
1.5191e-03,-0.216,-0.212,0.0032,0.000799999
1.5195e-03,-0.216,-0.22,0.0032,0.0048
1.5199e-03,-0.216,-0.212,0.0032,0.0016
1.5203e-03,-0.216,-0.22,0.0032,0.0056
1.5207e-03,-0.216,-0.212,0.004,0.0016
1.5210e-03,-0.216,-0.22,0.004,0.0056
1.5214e-03,-0.216,-0.212,0.004,0.0024
1.5218e-03,-0.216,-0.22,0.004,0.0056
1.5222e-03,-0.216,-0.212,0.004,0.0016
1.5226e-03,-0.216,-0.224,0.004,0.0064
1.5230e-03,-0.216,-0.212,0.004,0.0016
1.5233e-03,-0.216,-0.224,0.0032,0.0056
1.5237e-03,-0.216,-0.212,0.0032,0.000799999
1.5241e-03,-0.216,-0.224,0.0032,0.0056
1.5245e-03,-0.216,-0.212,0.0032,0.0016
1.5249e-03,-0.216,-0.22,0.0032,0.0064
1.5253e-03,-0.216,-0.212,0.0032,0.0016
1.5256e-03,-0.216,-0.224,0.0032,0.0056
1.5260e-03,-0.216,-0.212,0.0032,0.0016
1.5264e-03,-0.216,-0.22,0.0032,0.0056
1.5268e-03,-0.216,-0.212,0.0032,0.0016
1.5272e-03,-0.216,-0.22,0.0032,0.0056
1.5276e-03,-0.216,-0.212,0.0032,0.0016
1.5280e-03,-0.216,-0.224,0.0032,0.0056
1.5283e-03,-0.216,-0.212,0.0032,0.0016
1.5287e-03,-0.216,-0.224,0.0032,0.0056
1.5291e-03,-0.216,-0.216,0.0032,0.000799999
1.5295e-03,-0.216,-0.224,0.0032,0.0048
1.5299e-03,-0.216,-0.212,0.0024,0.000799999
1.5303e-03,-0.216,-0.22,0.0024,0.0048
1.5306e-03,-0.216,-0.212,0.0024,0.000799999
1.5310e-03,-0.216,-0.22,0.0024,0.004
1.5314e-03,-0.216,-0.212,0.0024,0.000799999
1.5318e-03,-0.216,-0.22,0.0024,0.0048
1.5322e-03,-0.216,-0.212,0.0024,0.000799999
1.5326e-03,-0.216,-0.224,0.0024,0.0048
1.5329e-03,-0.216,-0.212,0.0024,0.000799999
1.5333e-03,-0.216,-0.22,0.0032,0.0048
1.5337e-03,-0.216,-0.212,0.0032,0.000799999
1.5341e-03,-0.216,-0.22,0.0032,0.004
1.5345e-03,-0.216,-0.212,0.0024,-5.72205e-10
1.5349e-03,-0.216,-0.224,0.0024,0.0048
1.5352e-03,-0.216,-0.212,0.0024,0.000799999
1.5356e-03,-0.216,-0.224,0.0024,0.004
1.5360e-03,-0.216,-0.212,0.0024,0.000799999
1.5364e-03,-0.216,-0.22,0.0024,0.004
1.5368e-03,-0.216,-0.212,0.0024,-5.72205e-10
1.5372e-03,-0.216,-0.22,0.0024,0.004
1.5376e-03,-0.216,-0.212,0.0024,0.000799999
1.5379e-03,-0.216,-0.224,0.0024,0.004
1.5383e-03,-0.216,-0.212,0.0024,0.000799999
1.5387e-03,-0.216,-0.224,0.0024,0.0048
1.5391e-03,-0.216,-0.212,0.0024,0.000799999
1.5395e-03,-0.216,-0.22,0.0024,0.0048
1.5399e-03,-0.216,-0.212,0.0024,0.000799999
1.5402e-03,-0.216,-0.22,0.0024,0.0048
1.5406e-03,-0.216,-0.212,0.0024,0.000799999
1.5410e-03,-0.216,-0.22,0.0024,0.0048
1.5414e-03,-0.216,-0.212,0.0024,0.000799999
1.5418e-03,-0.216,-0.22,0.0024,0.0048
1.5422e-03,-0.216,-0.216,0.0024,0.000799999
1.5425e-03,-0.216,-0.22,0.0024,0.004
1.5429e-03,-0.216,-0.212,0.0024,0.000799999
1.5433e-03,-0.216,-0.22,0.0024,0.0048
1.5437e-03,-0.216,-0.212,0.0024,0.0016
1.5441e-03,-0.216,-0.224,0.0032,0.0048
1.5445e-03,-0.216,-0.212,0.0032,0.0016
1.5448e-03,-0.216,-0.22,0.0032,0.0048
1.5452e-03,-0.216,-0.212,0.0032,0.0016
1.5456e-03,-0.216,-0.22,0.0032,0.0056
1.5460e-03,-0.216,-0.212,0.0032,0.0016
1.5464e-03,-0.216,-0.22,0.0032,0.0048
1.5468e-03,-0.216,-0.212,0.0024,0.000799999
1.5472e-03,-0.216,-0.22,0.0024,0.0048
1.5475e-03,-0.216,-0.212,0.0024,0.000799999
1.5479e-03,-0.216,-0.22,0.0024,0.0048
1.5483e-03,-0.216,-0.212,0.0024,-5.72205e-10
1.5487e-03,-0.216,-0.22,0.0024,0.0048
1.5491e-03,-0.216,-0.212,0.0024,-5.72205e-10
1.5495e-03,-0.216,-0.224,0.0024,0.004
1.5498e-03,-0.216,-0.212,0.0024,0.000799999
1.5502e-03,-0.216,-0.22,0.0024,0.0048
1.5506e-03,-0.216,-0.212,0.0024,-5.72205e-10
1.5510e-03,-0.216,-0.22,0.0024,0.004
1.5514e-03,-0.216,-0.212,0.0024,0.000799999
1.5518e-03,-0.216,-0.22,0.0024,0.0048
1.5521e-03,-0.216,-0.212,0.0024,-5.72205e-10
1.5525e-03,-0.216,-0.22,0.0024,0.004
1.5529e-03,-0.216,-0.212,0.0016,0.000799999
1.5533e-03,-0.216,-0.22,0.0016,0.004
1.5537e-03,-0.216,-0.212,0.0016,-0.000800001
1.5541e-03,-0.216,-0.22,0.0016,0.0032
1.5544e-03,-0.216,-0.212,0.0016,-5.72205e-10
1.5548e-03,-0.216,-0.22,0.0016,0.0032
1.5552e-03,-0.216,-0.212,0.0016,-5.72205e-10
1.5556e-03,-0.216,-0.22,0.0016,0.0032
1.5560e-03,-0.216,-0.212,0.0016,-5.72205e-10
1.5564e-03,-0.216,-0.22,0.0016,0.004
1.5568e-03,-0.216,-0.212,0.0016,-5.72205e-10
1.5571e-03,-0.216,-0.224,0.0016,0.0032
1.5575e-03,-0.216,-0.212,0.0024,0.000799999
1.5579e-03,-0.216,-0.22,0.0024,0.004
1.5583e-03,-0.216,-0.212,0.0024,-5.72205e-10
1.5587e-03,-0.216,-0.22,0.0016,0.004
1.5591e-03,-0.216,-0.212,0.0016,-5.72205e-10
1.5594e-03,-0.216,-0.224,0.0016,0.0032
1.5598e-03,-0.216,-0.212,0.0016,-5.72205e-10
1.5602e-03,-0.216,-0.22,0.0016,0.0032
1.5606e-03,-0.216,-0.212,0.0016,-0.000800001
1.5610e-03,-0.216,-0.22,0.0016,0.0032
1.5614e-03,-0.216,-0.212,0.0016,-5.72205e-10
1.5617e-03,-0.216,-0.224,0.0016,0.0032
1.5621e-03,-0.216,-0.212,0.0016,-0.000800001
1.5625e-03,-0.216,-0.224,0.0016,0.0032
1.5629e-03,-0.216,-0.212,0.0016,-0.000800001
1.5633e-03,-0.216,-0.22,0.0016,0.004
1.5637e-03,-0.216,-0.212,0.0016,-5.72205e-10
1.5640e-03,-0.216,-0.22,0.0016,0.004
1.5644e-03,-0.216,-0.212,0.0016,-5.72205e-10
1.5648e-03,-0.216,-0.22,0.0016,0.004
1.5652e-03,-0.216,-0.212,0.0016,-0.000800001
1.5656e-03,-0.216,-0.22,0.0016,0.0032
1.5660e-03,-0.216,-0.212,0.0016,-5.72205e-10
1.5664e-03,-0.216,-0.22,0.0016,0.0032
1.5667e-03,-0.216,-0.212,0.0016,-5.72205e-10
1.5671e-03,-0.216,-0.22,0.0016,0.0032
1.5675e-03,-0.216,-0.212,0.0016,-0.000800001
1.5679e-03,-0.216,-0.22,0.0016,0.004
1.5683e-03,-0.216,-0.212,0.0016,-5.72205e-10
1.5687e-03,-0.216,-0.224,0.0016,0.0032
1.5690e-03,-0.216,-0.212,0.0016,-0.000800001
1.5694e-03,-0.216,-0.22,0.0016,0.0032
1.5698e-03,-0.216,-0.212,0.000799999,-0.000800001
1.5702e-03,-0.216,-0.224,0.000799999,0.0032
1.5706e-03,-0.216,-0.212,0.000799999,-0.000800001
1.5710e-03,-0.216,-0.22,0.000799999,0.0024
1.5713e-03,-0.216,-0.212,-5.72205e-10,-0.0016
1.5717e-03,-0.216,-0.224,-5.72205e-10,0.0024
1.5721e-03,-0.216,-0.212,-5.72205e-10,-0.0016
1.5725e-03,-0.216,-0.224,-5.72205e-10,0.0016
1.5729e-03,-0.216,-0.212,-0.000800001,-0.0024
1.5733e-03,-0.216,-0.224,-0.000800001,0.000799999
1.5736e-03,-0.216,-0.212,-0.000800001,-0.0024
1.5740e-03,-0.216,-0.22,-5.72205e-10,0.000799999
1.5744e-03,-0.216,-0.212,-5.72205e-10,-0.0016
1.5748e-03,-0.216,-0.22,0.000799999,0.0024
1.5752e-03,-0.216,-0.212,0.000799999,-0.000800001
1.5756e-03,-0.216,-0.22,0.0016,0.0032
1.5760e-03,-0.216,-0.212,0.0024,-5.72205e-10
1.5763e-03,-0.216,-0.224,0.0032,0.0048
1.5767e-03,-0.216,-0.212,0.0048,0.0024
1.5771e-03,-0.216,-0.22,0.0056,0.0072
1.5775e-03,-0.216,-0.212,0.0072,0.0048
1.5779e-03,-0.216,-0.22,0.008,0.0096
1.5783e-03,-0.216,-0.212,0.0096,0.0072
1.5786e-03,-0.216,-0.22,0.0112,0.0128
1.5790e-03,-0.216,-0.212,0.0128,0.0096
1.5794e-03,-0.216,-0.224,0.0144,0.0152
1.5798e-03,-0.216,-0.212,0.0168,0.0128
1.5802e-03,-0.216,-0.22,0.0192,0.02
1.5806e-03,-0.216,-0.212,0.0208,0.0176
1.5809e-03,-0.22,-0.22,0.0232,0.0248
1.5813e-03,-0.22,-0.212,0.0256,0.0224
1.5817e-03,-0.22,-0.224,0.028,0.0296
1.5821e-03,-0.22,-0.216,0.0304,0.0264
1.5825e-03,-0.22,-0.22,0.0328,0.0336
1.5829e-03,-0.216,-0.212,0.0352,0.032
1.5833e-03,-0.216,-0.224,0.0384,0.0392
1.5836e-03,-0.216,-0.212,0.0408,0.036
1.5840e-03,-0.216,-0.224,0.0432,0.044
1.5844e-03,-0.216,-0.212,0.0464,0.0424
1.5848e-03,-0.216,-0.224,0.0488,0.0496
1.5852e-03,-0.216,-0.212,0.0512,0.048
1.5856e-03,-0.216,-0.22,0.0536,0.0552
1.5859e-03,-0.216,-0.212,0.0568,0.0528
1.5863e-03,-0.216,-0.22,0.0584,0.06
1.5867e-03,-0.216,-0.212,0.0608,0.0576
1.5871e-03,-0.216,-0.22,0.0632,0.064
1.5875e-03,-0.216,-0.212,0.0648,0.0616
1.5879e-03,-0.216,-0.224,0.0664,0.068
1.5882e-03,-0.22,-0.212,0.0688,0.0656
1.5886e-03,-0.22,-0.22,0.0696,0.072
1.5890e-03,-0.22,-0.212,0.0712,0.068
1.5894e-03,-0.216,-0.224,0.072,0.0736
1.5898e-03,-0.216,-0.212,0.0728,0.0712
1.5902e-03,-0.216,-0.22,0.0744,0.0752
1.5905e-03,-0.216,-0.212,0.0752,0.072
1.5909e-03,-0.216,-0.224,0.0768,0.0776
1.5913e-03,-0.216,-0.212,0.0776,0.0744
1.5917e-03,-0.216,-0.224,0.0792,0.08
1.5921e-03,-0.216,-0.212,0.08,0.0776
1.5925e-03,-0.216,-0.22,0.0808,0.0816
1.5929e-03,-0.216,-0.212,0.0816,0.0792
1.5932e-03,-0.216,-0.224,0.0816,0.0832
1.5936e-03,-0.216,-0.212,0.0824,0.08
1.5940e-03,-0.216,-0.224,0.0824,0.0848
1.5944e-03,-0.216,-0.212,0.0824,0.08
1.5948e-03,-0.216,-0.22,0.0824,0.084
1.5952e-03,-0.216,-0.212,0.0824,0.0808
1.5955e-03,-0.216,-0.224,0.0824,0.084
1.5959e-03,-0.216,-0.212,0.0832,0.0816
1.5963e-03,-0.216,-0.224,0.0832,0.0848
1.5967e-03,-0.216,-0.212,0.0832,0.0816
1.5971e-03,-0.216,-0.224,0.084,0.0848
1.5975e-03,-0.216,-0.212,0.084,0.0824
1.5978e-03,-0.22,-0.224,0.084,0.0856
1.5982e-03,-0.22,-0.212,0.084,0.0824
1.5986e-03,-0.22,-0.224,0.084,0.0856
1.5990e-03,-0.22,-0.216,0.084,0.0824
1.5994e-03,-0.22,-0.224,0.084,0.0856
1.5998e-03,-0.22,-0.212,0.0832,0.0816
1.6001e-03,-0.22,-0.22,0.0832,0.0856
1.6005e-03,-0.216,-0.212,0.0824,0.0808
1.6009e-03,-0.216,-0.224,0.0824,0.0848
1.6013e-03,-0.216,-0.212,0.0816,0.08
1.6017e-03,-0.216,-0.22,0.0816,0.084
1.6021e-03,-0.216,-0.212,0.0808,0.0792
1.6025e-03,-0.216,-0.22,0.0808,0.0832
1.6028e-03,-0.216,-0.212,0.0808,0.0792
1.6032e-03,-0.216,-0.224,0.0808,0.0824
1.6036e-03,-0.216,-0.212,0.0808,0.0792
1.6040e-03,-0.216,-0.224,0.0808,0.0832
1.6044e-03,-0.216,-0.212,0.0808,0.0792
1.6048e-03,-0.216,-0.224,0.08,0.0824
1.6051e-03,-0.216,-0.212,0.08,0.0776
1.6055e-03,-0.216,-0.224,0.0792,0.0816
1.6059e-03,-0.22,-0.212,0.0784,0.0768
1.6063e-03,-0.22,-0.22,0.0784,0.0808
1.6067e-03,-0.22,-0.212,0.0776,0.0752
1.6071e-03,-0.22,-0.224,0.0776,0.0792
1.6074e-03,-0.216,-0.212,0.0776,0.0752
1.6078e-03,-0.216,-0.224,0.0776,0.0792
1.6082e-03,-0.216,-0.212,0.0776,0.076
1.6086e-03,-0.216,-0.22,0.0776,0.08
1.6090e-03,-0.216,-0.212,0.0776,0.0752
1.6094e-03,-0.216,-0.224,0.0776,0.0792
1.6097e-03,-0.216,-0.212,0.0776,0.076
1.6101e-03,-0.216,-0.22,0.0776,0.08
1.6105e-03,-0.216,-0.212,0.0776,0.076
1.6109e-03,-0.216,-0.224,0.0776,0.0792
1.6113e-03,-0.216,-0.212,0.0776,0.0752
1.6117e-03,-0.216,-0.22,0.0768,0.0792
1.6121e-03,-0.216,-0.212,0.0768,0.0752
1.6124e-03,-0.216,-0.224,0.0768,0.0792
1.6128e-03,-0.216,-0.212,0.076,0.0744
1.6132e-03,-0.216,-0.224,0.076,0.0784
1.6136e-03,-0.216,-0.212,0.076,0.0728
1.6140e-03,-0.216,-0.22,0.0752,0.0784
1.6144e-03,-0.216,-0.212,0.0752,0.0728
1.6147e-03,-0.216,-0.22,0.076,0.0784
1.6151e-03,-0.216,-0.212,0.076,0.0744
1.6155e-03,-0.216,-0.224,0.076,0.0792
1.6159e-03,-0.216,-0.212,0.076,0.0728
1.6163e-03,-0.216,-0.224,0.0768,0.08
1.6167e-03,-0.216,-0.212,0.0768,0.0736
1.6170e-03,-0.216,-0.224,0.0768,0.08
1.6174e-03,-0.22,-0.212,0.0768,0.0736
1.6178e-03,-0.22,-0.224,0.0768,0.08
1.6182e-03,-0.22,-0.212,0.0768,0.0744
1.6186e-03,-0.22,-0.224,0.076,0.0792
1.6190e-03,-0.22,-0.212,0.0752,0.072
1.6193e-03,-0.22,-0.224,0.0744,0.0792
1.6197e-03,-0.216,-0.212,0.0736,0.0696
1.6201e-03,-0.216,-0.22,0.0736,0.0808
1.6205e-03,-0.216,-0.212,0.0728,0.0664
1.6209e-03,-0.216,-0.224,0.072,0.0776
1.6213e-03,-0.22,-0.212,0.0704,0.0664
1.6217e-03,-0.22,-0.22,0.0696,0.0744
1.6220e-03,-0.216,-0.212,0.0688,0.0624
1.6224e-03,-0.216,-0.224,0.0688,0.076
1.6228e-03,-0.216,-0.212,0.0688,0.0648
1.6232e-03,-0.216,-0.22,0.0688,0.076
1.6236e-03,-0.216,-0.212,0.0688,0.0656
1.6240e-03,-0.216,-0.22,0.0672,0.0752
1.6243e-03,-0.22,-0.212,0.0664,0.06
1.6247e-03,-0.22,-0.224,0.0656,0.0704
1.6251e-03,-0.216,-0.212,0.0664,0.0616
1.6255e-03,-0.216,-0.224,0.068,0.072
1.6259e-03,-0.216,-0.212,0.0696,0.0624
1.6263e-03,-0.216,-0.224,0.0712,0.0784
1.6266e-03,-0.216,-0.212,0.072,0.0664
1.6270e-03,-0.216,-0.224,0.0728,0.076
1.6274e-03,-0.216,-0.212,0.0736,0.068
1.6278e-03,-0.216,-0.22,0.0736,0.0784
1.6282e-03,-0.216,-0.212,0.0744,0.0688
1.6286e-03,-0.216,-0.224,0.0752,0.0792
1.6289e-03,-0.216,-0.212,0.0752,0.0704
1.6293e-03,-0.216,-0.22,0.0752,0.0816
1.6297e-03,-0.216,-0.212,0.0736,0.0696
1.6301e-03,-0.216,-0.224,0.0728,0.0776
1.6305e-03,-0.216,-0.212,0.0712,0.068
1.6309e-03,-0.22,-0.224,0.0704,0.0736
1.6313e-03,-0.22,-0.212,0.0704,0.0672
1.6316e-03,-0.22,-0.224,0.0704,0.0752
1.6320e-03,-0.216,-0.212,0.0704,0.068
1.6324e-03,-0.216,-0.224,0.0704,0.0728
1.6328e-03,-0.22,-0.212,0.0704,0.068
1.6332e-03,-0.22,-0.22,0.0704,0.072
1.6336e-03,-0.22,-0.212,0.0704,0.068
1.6339e-03,-0.22,-0.224,0.0704,0.072
1.6343e-03,-0.216,-0.212,0.0704,0.068
1.6347e-03,-0.216,-0.224,0.0696,0.0728
1.6351e-03,-0.216,-0.212,0.0696,0.0672
1.6355e-03,-0.216,-0.22,0.0696,0.072
1.6359e-03,-0.216,-0.212,0.0696,0.0672
1.6362e-03,-0.216,-0.22,0.0688,0.072
1.6366e-03,-0.216,-0.212,0.0688,0.0664
1.6370e-03,-0.216,-0.22,0.0688,0.0704
1.6374e-03,-0.216,-0.212,0.068,0.0664
1.6378e-03,-0.216,-0.22,0.068,0.0704
1.6382e-03,-0.216,-0.212,0.068,0.0664
1.6385e-03,-0.216,-0.224,0.068,0.0704
1.6389e-03,-0.216,-0.212,0.068,0.0656
1.6393e-03,-0.216,-0.224,0.0672,0.0696
1.6397e-03,-0.216,-0.212,0.0672,0.0656
1.6401e-03,-0.216,-0.22,0.0672,0.0688
1.6405e-03,-0.216,-0.212,0.0672,0.0648
1.6409e-03,-0.216,-0.224,0.0672,0.0688
1.6412e-03,-0.216,-0.212,0.0672,0.0648
1.6416e-03,-0.216,-0.22,0.0672,0.0688
1.6420e-03,-0.216,-0.216,0.0672,0.0648
1.6424e-03,-0.216,-0.22,0.0672,0.0688
1.6428e-03,-0.216,-0.212,0.0672,0.0656
1.6432e-03,-0.216,-0.22,0.0672,0.0688
1.6435e-03,-0.216,-0.212,0.0672,0.0656
1.6439e-03,-0.216,-0.224,0.0672,0.0688
1.6443e-03,-0.216,-0.212,0.0672,0.0648
1.6447e-03,-0.216,-0.22,0.0672,0.0688
1.6451e-03,-0.216,-0.212,0.0672,0.0656
1.6455e-03,-0.22,-0.22,0.0672,0.0688
1.6458e-03,-0.22,-0.212,0.0672,0.0656
1.6462e-03,-0.22,-0.22,0.0672,0.0696
1.6466e-03,-0.22,-0.212,0.0672,0.0656
1.6470e-03,-0.22,-0.224,0.0672,0.0696
1.6474e-03,-0.22,-0.216,0.0672,0.0656
1.6478e-03,-0.216,-0.224,0.0672,0.0696
1.6482e-03,-0.216,-0.212,0.0672,0.0656
1.6485e-03,-0.216,-0.22,0.0672,0.0688
1.6489e-03,-0.216,-0.212,0.0672,0.0656
1.6493e-03,-0.216,-0.224,0.068,0.0696
1.6497e-03,-0.216,-0.212,0.068,0.0656
1.6501e-03,-0.216,-0.22,0.068,0.0696
1.6505e-03,-0.216,-0.212,0.068,0.0656
1.6508e-03,-0.216,-0.224,0.068,0.0704
1.6512e-03,-0.216,-0.212,0.068,0.0664
1.6516e-03,-0.216,-0.22,0.0672,0.0704
1.6520e-03,-0.216,-0.212,0.0672,0.0656
1.6524e-03,-0.216,-0.224,0.0664,0.0688
1.6528e-03,-0.216,-0.212,0.0656,0.064
1.6531e-03,-0.216,-0.22,0.0656,0.068
1.6535e-03,-0.216,-0.212,0.0648,0.0624
1.6539e-03,-0.216,-0.224,0.064,0.0664
1.6543e-03,-0.216,-0.212,0.064,0.0616
1.6547e-03,-0.216,-0.22,0.0632,0.0656
1.6551e-03,-0.216,-0.212,0.0632,0.0616
1.6554e-03,-0.216,-0.224,0.0632,0.0656
1.6558e-03,-0.216,-0.212,0.064,0.0616
1.6562e-03,-0.216,-0.224,0.064,0.0656
1.6566e-03,-0.216,-0.212,0.064,0.0624
1.6570e-03,-0.216,-0.22,0.064,0.0664
1.6574e-03,-0.216,-0.212,0.064,0.0624
1.6578e-03,-0.216,-0.22,0.064,0.0664
1.6581e-03,-0.216,-0.212,0.064,0.0624
1.6585e-03,-0.216,-0.22,0.064,0.0656
1.6589e-03,-0.216,-0.212,0.0632,0.0616
1.6593e-03,-0.216,-0.224,0.0632,0.0656
1.6597e-03,-0.22,-0.212,0.0624,0.0608
1.6601e-03,-0.22,-0.224,0.0624,0.0648
1.6604e-03,-0.22,-0.212,0.0632,0.0608
1.6608e-03,-0.22,-0.224,0.0632,0.0648
1.6612e-03,-0.216,-0.212,0.0632,0.0616
1.6616e-03,-0.216,-0.22,0.064,0.0656
1.6620e-03,-0.216,-0.212,0.064,0.0616
1.6624e-03,-0.216,-0.224,0.064,0.0656
1.6627e-03,-0.216,-0.212,0.0632,0.0616
1.6631e-03,-0.216,-0.22,0.0632,0.0656
1.6635e-03,-0.216,-0.212,0.0632,0.0608
1.6639e-03,-0.216,-0.22,0.0624,0.0656
1.6643e-03,-0.216,-0.212,0.0616,0.06
1.6647e-03,-0.216,-0.224,0.0616,0.064
1.6650e-03,-0.216,-0.212,0.0608,0.0592
1.6654e-03,-0.216,-0.224,0.0608,0.0632
1.6658e-03,-0.216,-0.212,0.06,0.0584
1.6662e-03,-0.216,-0.22,0.06,0.0616
1.6666e-03,-0.216,-0.212,0.06,0.0584
1.6670e-03,-0.22,-0.224,0.0608,0.0624
1.6674e-03,-0.22,-0.212,0.0608,0.0576
1.6677e-03,-0.22,-0.224,0.0616,0.0632
1.6681e-03,-0.216,-0.212,0.0616,0.0592
1.6685e-03,-0.216,-0.224,0.0608,0.064
1.6689e-03,-0.216,-0.212,0.0608,0.0592
1.6693e-03,-0.22,-0.22,0.0608,0.0624
1.6697e-03,-0.22,-0.212,0.06,0.0584
1.6700e-03,-0.216,-0.22,0.06,0.0624
1.6704e-03,-0.216,-0.212,0.0592,0.0568
1.6708e-03,-0.216,-0.224,0.0584,0.0616
1.6712e-03,-0.216,-0.212,0.0576,0.056
1.6716e-03,-0.22,-0.224,0.0576,0.06
1.6720e-03,-0.22,-0.212,0.0576,0.0552
1.6723e-03,-0.216,-0.224,0.0584,0.06
1.6727e-03,-0.216,-0.212,0.0584,0.0568
1.6731e-03,-0.216,-0.224,0.0592,0.0608
1.6735e-03,-0.216,-0.212,0.06,0.0576
1.6739e-03,-0.216,-0.22,0.06,0.0616
1.6743e-03,-0.216,-0.212,0.0608,0.0584
1.6746e-03,-0.216,-0.22,0.0608,0.0624
1.6750e-03,-0.216,-0.212,0.0608,0.0592
1.6754e-03,-0.216,-0.22,0.0608,0.0624
1.6758e-03,-0.216,-0.212,0.06,0.0584
1.6762e-03,-0.22,-0.224,0.0592,0.0624
1.6766e-03,-0.22,-0.212,0.0584,0.0568
1.6770e-03,-0.22,-0.224,0.0576,0.0608
1.6773e-03,-0.22,-0.212,0.0568,0.0552
1.6777e-03,-0.22,-0.224,0.0568,0.0592
1.6781e-03,-0.216,-0.212,0.056,0.0536
1.6785e-03,-0.22,-0.224,0.056,0.0576
1.6789e-03,-0.22,-0.216,0.0552,0.0536
1.6793e-03,-0.22,-0.224,0.0552,0.0568
1.6796e-03,-0.22,-0.212,0.056,0.0544
1.6800e-03,-0.22,-0.224,0.056,0.0576
1.6804e-03,-0.22,-0.212,0.056,0.0544
1.6808e-03,-0.22,-0.224,0.056,0.0576
1.6812e-03,-0.216,-0.212,0.056,0.0536
1.6816e-03,-0.216,-0.22,0.056,0.0584
1.6819e-03,-0.216,-0.212,0.056,0.0544
1.6823e-03,-0.216,-0.22,0.056,0.0584
1.6827e-03,-0.216,-0.212,0.0552,0.0536
1.6831e-03,-0.216,-0.224,0.0552,0.0576
1.6835e-03,-0.216,-0.212,0.0544,0.0496
1.6839e-03,-0.216,-0.22,0.0544,0.0592
1.6842e-03,-0.22,-0.212,0.0544,0.0504
1.6846e-03,-0.22,-0.224,0.0536,0.0576
1.6850e-03,-0.22,-0.216,0.0536,0.052
1.6854e-03,-0.22,-0.224,0.0536,0.056
1.6858e-03,-0.22,-0.212,0.0544,0.0512
1.6862e-03,-0.22,-0.224,0.0544,0.0576
1.6866e-03,-0.22,-0.216,0.0552,0.0528
1.6869e-03,-0.22,-0.22,0.0552,0.0576
1.6873e-03,-0.22,-0.212,0.0552,0.0536
1.6877e-03,-0.22,-0.224,0.0552,0.0576
1.6881e-03,-0.22,-0.212,0.0552,0.0536
1.6885e-03,-0.22,-0.22,0.0552,0.0576
1.6889e-03,-0.22,-0.212,0.0544,0.0528
1.6892e-03,-0.22,-0.224,0.0544,0.0584
1.6896e-03,-0.216,-0.212,0.0536,0.0504
1.6900e-03,-0.216,-0.224,0.0536,0.0584
1.6904e-03,-0.22,-0.212,0.0528,0.0456
1.6908e-03,-0.22,-0.224,0.0528,0.0576
1.6912e-03,-0.22,-0.212,0.052,0.0432
1.6915e-03,-0.22,-0.224,0.052,0.06
1.6919e-03,-0.22,-0.212,0.0528,0.048
1.6923e-03,-0.22,-0.224,0.0528,0.0576
1.6927e-03,-0.22,-0.212,0.0528,0.0496
1.6931e-03,-0.22,-0.224,0.0528,0.0568
1.6935e-03,-0.22,-0.212,0.0528,0.0504
1.6938e-03,-0.216,-0.22,0.0528,0.0544
1.6942e-03,-0.216,-0.212,0.0528,0.048
1.6946e-03,-0.216,-0.224,0.052,0.056
1.6950e-03,-0.216,-0.212,0.052,0.048
1.6954e-03,-0.216,-0.22,0.052,0.0552
1.6958e-03,-0.216,-0.212,0.052,0.0456
1.6962e-03,-0.216,-0.224,0.052,0.0584
1.6965e-03,-0.216,-0.212,0.052,0.0488
1.6969e-03,-0.216,-0.22,0.052,0.056
1.6973e-03,-0.216,-0.212,0.052,0.048
1.6977e-03,-0.216,-0.22,0.052,0.0552
